item_id,item_name,complexity_profile,wastage_id,location_id,wastage_date,quantity_wasted,unit_cost,total_loss_amount,wastage_reason
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-004036,LOC-007,2025-05-12,5,4.1,20.5,EXPIRED_SHELF_LIFE
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-004037,LOC-019,2025-02-09,3,4.1,12.3,EXPIRED_SHELF_LIFE
ITEM-099,Lentil Shepherd's Pie Sweet Potato,STANDARD,WAS-004038,LOC-001,2025-09-05,1,5.2,5.2,OVERPRODUCTION_UNSOLD
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-004039,LOC-001,2025-02-20,8,7.8,62.4,EXPIRED_SHELF_LIFE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-004040,LOC-001,2025-07-02,12,17.5,210.0,EXPIRED_SHELF_LIFE
ITEM-117,Artisanal Macaron Assortment (6pcs),STANDARD,WAS-004041,LOC-011,2025-06-10,1,4.2,4.2,PREPARATION_ERROR
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-004042,LOC-018,2025-05-06,3,12.0,36.0,OVERPRODUCTION_UNSOLD
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-004043,LOC-013,2025-10-22,12,16.8,201.6,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-004044,LOC-015,2025-06-01,10,16.5,165.0,OVERPRODUCTION_UNSOLD
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-004045,LOC-017,2025-12-05,3,23.5,70.5,EQUIPMENT_COOLER_FAILURE
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-004046,LOC-010,2025-11-15,11,15.0,165.0,OVERPRODUCTION_UNSOLD
ITEM-051,A5 Miyazaki Japanese Wagyu (4oz),PROFITABLE_LOW_SELLING,WAS-004047,LOC-008,2025-08-22,4,32.0,128.0,CUSTOMER_SEND_BACK
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-004048,LOC-009,2025-09-09,9,17.5,157.5,PREPARATION_ERROR
ITEM-112,Salted Caramel Creme Brulee,STANDARD,WAS-004049,LOC-019,2025-11-12,11,3.1,34.1,EXPIRED_SHELF_LIFE
ITEM-033,Quattro Formaggi Bianca,STANDARD,WAS-004050,LOC-018,2025-05-08,5,7.5,37.5,EXPIRED_SHELF_LIFE
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-004051,LOC-008,2025-12-20,4,2.6,10.4,OVERPRODUCTION_UNSOLD
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-004052,LOC-005,2025-02-21,2,7.5,15.0,OVERPRODUCTION_UNSOLD
ITEM-110,Fresh Wild Berry Pavlova,HIGH_WASTAGE,WAS-004053,LOC-014,2025-02-18,11,5.8,63.8,EXPIRED_SHELF_LIFE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-004054,LOC-013,2025-03-07,7,17.5,122.5,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-004055,LOC-001,2025-10-24,5,6.8,34.0,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-004056,LOC-011,2025-05-23,9,11.5,103.5,OVERPRODUCTION_UNSOLD
ITEM-109,Warm Apple Cinnamon Crisp,STANDARD,WAS-004057,LOC-012,2025-02-26,4,2.8,11.2,EXPIRED_SHELF_LIFE
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-004058,LOC-006,2025-04-20,4,10.2,40.8,EXPIRED_SHELF_LIFE
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-004059,LOC-012,2025-11-01,3,3.2,9.6,PREPARATION_ERROR
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-004060,LOC-003,2025-07-06,11,4.1,45.1,EXPIRED_SHELF_LIFE
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-004061,LOC-008,2025-09-19,12,12.0,144.0,EQUIPMENT_COOLER_FAILURE
ITEM-034,Prosciutto e Rucola Pizza,HIGH_WASTAGE,WAS-004062,LOC-002,2025-07-11,8,9.8,78.4,EXPIRED_SHELF_LIFE
ITEM-097,Jackfruit Smoky Carnitas Tacos,STANDARD,WAS-004063,LOC-006,2025-03-10,2,5.1,10.2,EXPIRED_SHELF_LIFE
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-004064,LOC-003,2025-06-17,2,11.2,22.4,EXPIRED_SHELF_LIFE
ITEM-116,Key Lime Tart Graham Crust,STANDARD,WAS-004065,LOC-007,2025-10-14,8,2.7,21.6,EXPIRED_SHELF_LIFE
ITEM-012,Heirloom Tomato Bruschetta,PRICE_SENSITIVE,WAS-004066,LOC-016,2025-07-17,4,4.2,16.8,EXPIRED_SHELF_LIFE
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-004067,LOC-017,2025-04-07,12,8.9,106.8,OVERPRODUCTION_UNSOLD
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-004068,LOC-012,2025-02-14,9,4.1,36.9,EXPIRED_SHELF_LIFE
ITEM-081,Thai Crunch Peanut Chicken Salad,STANDARD,WAS-004069,LOC-015,2025-04-06,4,6.2,24.8,PREPARATION_ERROR
ITEM-111,Traditional Italian Tiramisu,STANDARD,WAS-004070,LOC-014,2025-01-12,4,3.2,12.8,EXPIRED_SHELF_LIFE
ITEM-049,Colorado Rosemary Lamb Chops,STANDARD,WAS-004071,LOC-001,2025-06-16,8,19.5,156.0,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-004072,LOC-012,2025-05-30,6,7.5,45.0,EXPIRED_SHELF_LIFE
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-004073,LOC-020,2025-11-30,9,12.0,108.0,EXPIRED_SHELF_LIFE
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-004074,LOC-020,2025-10-18,9,12.0,108.0,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-004075,LOC-014,2025-08-04,7,7.5,52.5,EXPIRED_SHELF_LIFE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-004076,LOC-016,2025-04-09,6,17.5,105.0,OVERPRODUCTION_UNSOLD
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-004077,LOC-015,2025-09-26,7,15.0,105.0,EXPIRED_SHELF_LIFE
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-004078,LOC-008,2025-06-17,11,8.5,93.5,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-004079,LOC-001,2025-01-21,5,6.8,34.0,EXPIRED_SHELF_LIFE
ITEM-036,Slow-Braised Wild Boar Pappardelle,STANDARD,WAS-004080,LOC-013,2025-07-19,3,9.5,28.5,OVERCOOKED_OR_BURNT
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-004081,LOC-003,2025-05-22,12,7.5,90.0,EXPIRED_SHELF_LIFE
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-004082,LOC-012,2025-08-30,6,11.2,67.2,OVERPRODUCTION_UNSOLD
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-004083,LOC-007,2025-07-10,10,16.5,165.0,OVERPRODUCTION_UNSOLD
ITEM-090,Warm Roasted Butternut Squash Bowl,STANDARD,WAS-004084,LOC-008,2025-08-24,11,4.5,49.5,EQUIPMENT_COOLER_FAILURE
ITEM-034,Prosciutto e Rucola Pizza,HIGH_WASTAGE,WAS-004085,LOC-017,2025-08-23,12,9.8,117.6,EXPIRED_SHELF_LIFE
ITEM-007,Crispy Calamari Fritti,STANDARD,WAS-004086,LOC-018,2025-04-07,2,7.5,15.0,PREPARATION_ERROR
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-004087,LOC-010,2025-03-13,8,8.9,71.2,OVERPRODUCTION_UNSOLD
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-004088,LOC-015,2025-07-03,11,12.0,132.0,OVERPRODUCTION_UNSOLD
ITEM-111,Traditional Italian Tiramisu,STANDARD,WAS-004089,LOC-010,2025-09-17,2,3.2,6.4,PREPARATION_ERROR
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-004090,LOC-009,2025-02-24,6,10.2,61.2,EXPIRED_SHELF_LIFE
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-004091,LOC-001,2025-04-25,2,10.2,20.4,OVERCOOKED_OR_BURNT
ITEM-054,Coffee-Crusted Prime Ribeye (14oz),STANDARD,WAS-004092,LOC-005,2025-07-08,9,23.0,207.0,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-004093,LOC-015,2025-03-06,10,16.0,160.0,OVERPRODUCTION_UNSOLD
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-004094,LOC-014,2025-03-02,2,2.6,5.2,EXPIRED_SHELF_LIFE
ITEM-051,A5 Miyazaki Japanese Wagyu (4oz),PROFITABLE_LOW_SELLING,WAS-004095,LOC-011,2025-08-03,1,32.0,32.0,OVERPRODUCTION_UNSOLD
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-004096,LOC-017,2025-03-18,7,16.8,117.6,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-004097,LOC-014,2025-11-05,3,11.5,34.5,PREPARATION_ERROR
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-004098,LOC-006,2025-02-13,2,9.8,19.6,EXPIRED_SHELF_LIFE
ITEM-040,Truffled Wild Mushroom Gnocchi,STANDARD,WAS-004099,LOC-004,2025-11-08,3,7.8,23.4,OVERPRODUCTION_UNSOLD
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-004100,LOC-013,2025-12-16,12,11.5,138.0,OVERPRODUCTION_UNSOLD
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-004101,LOC-017,2025-01-23,12,16.5,198.0,EXPIRED_SHELF_LIFE
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-004102,LOC-012,2025-05-29,7,15.0,105.0,OVERPRODUCTION_UNSOLD
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-004103,LOC-012,2025-12-25,5,9.5,47.5,EXPIRED_SHELF_LIFE
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-004104,LOC-004,2025-03-18,10,8.7,87.0,EQUIPMENT_COOLER_FAILURE
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-004105,LOC-002,2025-08-11,4,12.0,48.0,OVERPRODUCTION_UNSOLD
ITEM-079,Strawberry Gorgonzola Pecan Salad,STANDARD,WAS-004106,LOC-020,2025-11-11,2,5.0,10.0,OVERPRODUCTION_UNSOLD
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-004107,LOC-006,2025-09-11,5,3.4,17.0,CUSTOMER_SEND_BACK
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-004108,LOC-006,2025-10-09,11,10.2,112.2,EXPIRED_SHELF_LIFE
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-004109,LOC-001,2025-08-04,3,3.2,9.6,EXPIRED_SHELF_LIFE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-004110,LOC-011,2025-03-30,5,17.5,87.5,OVERPRODUCTION_UNSOLD
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-004111,LOC-012,2025-06-24,4,17.5,70.0,OVERCOOKED_OR_BURNT
ITEM-068,Classic Fish & Chips Tartar,POPULAR_LOW_MARGIN,WAS-004112,LOC-004,2025-09-07,1,14.5,14.5,OVERPRODUCTION_UNSOLD
ITEM-009,Truffle Whipped Burrata,STANDARD,WAS-004113,LOC-016,2025-05-12,8,7.8,62.4,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-004114,LOC-019,2025-03-26,5,9.8,49.0,OVERCOOKED_OR_BURNT
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-004115,LOC-011,2025-11-23,8,12.0,96.0,EXPIRED_SHELF_LIFE
ITEM-054,Coffee-Crusted Prime Ribeye (14oz),STANDARD,WAS-004116,LOC-011,2025-03-11,4,23.0,92.0,OVERCOOKED_OR_BURNT
ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),PRICE_SENSITIVE,WAS-004117,LOC-013,2025-11-22,5,1.7,8.5,EQUIPMENT_COOLER_FAILURE
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-004118,LOC-013,2025-06-20,7,23.5,164.5,OVERPRODUCTION_UNSOLD
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-004119,LOC-008,2025-11-25,9,8.9,80.1,EXPIRED_SHELF_LIFE
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-004120,LOC-011,2025-01-02,3,10.2,30.6,EXPIRED_SHELF_LIFE
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-004121,LOC-016,2025-01-07,5,12.0,60.0,PREPARATION_ERROR
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-004122,LOC-013,2025-01-01,8,14.8,118.4,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-004123,LOC-003,2025-05-15,5,7.5,37.5,OVERPRODUCTION_UNSOLD
ITEM-123,Spicy Passionfruit Mezcalita,STANDARD,WAS-004124,LOC-011,2025-01-09,2,3.1,6.2,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-004125,LOC-008,2025-02-17,9,6.8,61.2,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-004126,LOC-010,2025-11-07,7,7.5,52.5,OVERPRODUCTION_UNSOLD
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-004127,LOC-018,2025-07-24,8,7.5,60.0,OVERPRODUCTION_UNSOLD
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-004128,LOC-017,2025-04-05,3,2.6,7.8,OVERPRODUCTION_UNSOLD
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-004129,LOC-007,2025-11-12,5,12.0,60.0,EXPIRED_SHELF_LIFE
ITEM-001,Crispy Parmesan Truffle Fries,POPULAR_LOW_MARGIN,WAS-004130,LOC-018,2025-05-02,4,6.75,27.0,CUSTOMER_SEND_BACK
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-004131,LOC-010,2025-11-22,11,8.5,93.5,EXPIRED_SHELF_LIFE
ITEM-034,Prosciutto e Rucola Pizza,HIGH_WASTAGE,WAS-004132,LOC-020,2025-03-19,8,9.8,78.4,EXPIRED_SHELF_LIFE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-004133,LOC-013,2025-11-01,3,7.8,23.4,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-004134,LOC-007,2025-06-07,6,16.5,99.0,EXPIRED_SHELF_LIFE
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-004135,LOC-007,2025-01-22,9,12.0,108.0,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-004136,LOC-020,2025-09-01,8,11.5,92.0,EQUIPMENT_COOLER_FAILURE
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-004137,LOC-011,2025-09-17,5,10.2,51.0,EQUIPMENT_COOLER_FAILURE
ITEM-049,Colorado Rosemary Lamb Chops,STANDARD,WAS-004138,LOC-010,2025-04-03,1,19.5,19.5,PREPARATION_ERROR
ITEM-079,Strawberry Gorgonzola Pecan Salad,STANDARD,WAS-004139,LOC-012,2025-03-07,11,5.0,55.0,EXPIRED_SHELF_LIFE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-004140,LOC-013,2025-01-30,6,17.5,105.0,EXPIRED_SHELF_LIFE
ITEM-055,Steakhouse Flat Iron Chimichurri,PRICE_SENSITIVE,WAS-004141,LOC-012,2025-06-01,2,13.2,26.4,OVERCOOKED_OR_BURNT
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-004142,LOC-012,2025-12-02,11,8.9,97.9,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-004143,LOC-006,2025-01-25,6,9.8,58.8,EXPIRED_SHELF_LIFE
ITEM-110,Fresh Wild Berry Pavlova,HIGH_WASTAGE,WAS-004144,LOC-003,2025-03-06,9,5.8,52.2,EXPIRED_SHELF_LIFE
ITEM-135,Red Sangria Pitcher (House Wine),STANDARD,WAS-004145,LOC-008,2025-12-25,4,6.2,24.8,EQUIPMENT_COOLER_FAILURE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-004146,LOC-017,2025-09-29,7,7.8,54.6,EXPIRED_SHELF_LIFE
ITEM-012,Heirloom Tomato Bruschetta,PRICE_SENSITIVE,WAS-004147,LOC-013,2025-11-07,1,4.2,4.2,OVERPRODUCTION_UNSOLD
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-004148,LOC-008,2025-06-04,4,23.5,94.0,PREPARATION_ERROR
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-004149,LOC-005,2025-12-15,4,10.2,40.8,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-004150,LOC-004,2025-05-04,11,6.8,74.8,EXPIRED_SHELF_LIFE
ITEM-018,Prime Wagyu Truffle Burger,PROFITABLE_LOW_SELLING,WAS-004151,LOC-016,2025-03-09,9,11.5,103.5,EXPIRED_SHELF_LIFE
ITEM-001,Crispy Parmesan Truffle Fries,POPULAR_LOW_MARGIN,WAS-004152,LOC-018,2025-04-12,2,6.75,13.5,OVERPRODUCTION_UNSOLD
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-004153,LOC-004,2025-12-31,3,10.2,30.6,EXPIRED_SHELF_LIFE
ITEM-059,Bistro Hanger Steak Shallot Jus,STANDARD,WAS-004154,LOC-011,2025-12-30,3,13.5,40.5,OVERPRODUCTION_UNSOLD
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-004155,LOC-008,2025-02-10,12,11.2,134.4,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-004156,LOC-001,2025-07-15,10,11.5,115.0,PREPARATION_ERROR
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-004157,LOC-013,2025-06-11,11,9.5,104.5,EXPIRED_SHELF_LIFE
ITEM-112,Salted Caramel Creme Brulee,STANDARD,WAS-004158,LOC-004,2025-06-11,10,3.1,31.0,EXPIRED_SHELF_LIFE
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-004159,LOC-004,2025-08-08,4,3.4,13.6,PREPARATION_ERROR
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-004160,LOC-004,2025-01-01,11,17.5,192.5,EXPIRED_SHELF_LIFE
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-004161,LOC-013,2025-03-28,3,14.8,44.4,OVERPRODUCTION_UNSOLD
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-004162,LOC-019,2025-08-18,6,9.8,58.8,EXPIRED_SHELF_LIFE
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-004163,LOC-016,2025-10-20,9,9.5,85.5,EXPIRED_SHELF_LIFE
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-004164,LOC-014,2025-12-05,5,16.0,80.0,EXPIRED_SHELF_LIFE
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-004165,LOC-010,2025-07-06,9,12.0,108.0,EXPIRED_SHELF_LIFE
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-004166,LOC-005,2025-04-25,8,16.0,128.0,EQUIPMENT_COOLER_FAILURE
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-004167,LOC-015,2025-11-28,5,11.2,56.0,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-004168,LOC-006,2025-11-17,8,9.8,78.4,EXPIRED_SHELF_LIFE
ITEM-046,USDA Prime Center-Cut Filet Mignon (8oz),STANDARD,WAS-004169,LOC-019,2025-01-13,7,24.5,171.5,EQUIPMENT_COOLER_FAILURE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-004170,LOC-014,2025-09-14,8,9.8,78.4,EXPIRED_SHELF_LIFE
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-004171,LOC-011,2025-06-22,12,8.7,104.4,PREPARATION_ERROR
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-004172,LOC-003,2025-03-15,2,4.1,8.2,OVERCOOKED_OR_BURNT
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-004173,LOC-002,2025-05-22,12,15.0,180.0,EXPIRED_SHELF_LIFE
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-004174,LOC-006,2025-05-07,7,9.5,66.5,OVERPRODUCTION_UNSOLD
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-004175,LOC-008,2025-04-11,3,3.2,9.6,EXPIRED_SHELF_LIFE
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-004176,LOC-001,2025-07-31,6,4.1,24.6,EXPIRED_SHELF_LIFE
ITEM-073,Pacific Black Cod Miso Glaze,PROFITABLE_LOW_SELLING,WAS-004177,LOC-014,2025-09-05,2,18.0,36.0,OVERCOOKED_OR_BURNT
ITEM-106,Molten Chocolate Lava Cake,POPULAR_LOW_MARGIN,WAS-004178,LOC-016,2025-09-07,2,7.8,15.6,PREPARATION_ERROR
ITEM-050,Slow-Braised Beef Short Ribs,STANDARD,WAS-004179,LOC-017,2025-02-16,8,14.5,116.0,EXPIRED_SHELF_LIFE
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-004180,LOC-008,2025-07-06,7,12.0,84.0,EXPIRED_SHELF_LIFE
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-004181,LOC-017,2025-12-14,2,23.5,47.0,OVERPRODUCTION_UNSOLD
ITEM-081,Thai Crunch Peanut Chicken Salad,STANDARD,WAS-004182,LOC-013,2025-11-09,9,6.2,55.8,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-004183,LOC-019,2025-03-06,12,7.5,90.0,PREPARATION_ERROR
ITEM-046,USDA Prime Center-Cut Filet Mignon (8oz),STANDARD,WAS-004184,LOC-009,2025-07-15,3,24.5,73.5,OVERPRODUCTION_UNSOLD
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-004185,LOC-003,2025-03-11,4,8.9,35.6,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-004186,LOC-018,2025-02-27,3,16.5,49.5,EXPIRED_SHELF_LIFE
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-004187,LOC-001,2025-06-28,5,8.9,44.5,OVERPRODUCTION_UNSOLD
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-004188,LOC-013,2025-11-14,2,17.5,35.0,PREPARATION_ERROR
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-004189,LOC-013,2025-04-18,11,7.5,82.5,OVERPRODUCTION_UNSOLD
ITEM-083,Classic Greek Village Salad,PRICE_SENSITIVE,WAS-004190,LOC-012,2025-07-23,8,4.8,38.4,EXPIRED_SHELF_LIFE
ITEM-092,Truffle Wild Mushroom Risotto,STANDARD,WAS-004191,LOC-001,2025-10-10,1,7.2,7.2,OVERPRODUCTION_UNSOLD
ITEM-118,Dark Chocolate Souffle Grand Marnier,PROFITABLE_LOW_SELLING,WAS-004192,LOC-010,2025-07-03,6,4.0,24.0,EXPIRED_SHELF_LIFE
ITEM-068,Classic Fish & Chips Tartar,POPULAR_LOW_MARGIN,WAS-004193,LOC-019,2025-01-29,2,14.5,29.0,OVERPRODUCTION_UNSOLD
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-004194,LOC-007,2025-02-12,12,10.2,122.4,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-004195,LOC-014,2025-01-17,12,16.5,198.0,EXPIRED_SHELF_LIFE
ITEM-029,Truffle Lobster Roll,PROFITABLE_LOW_SELLING,WAS-004196,LOC-006,2025-02-09,3,14.5,43.5,PREPARATION_ERROR
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-004197,LOC-006,2025-09-11,12,11.5,138.0,OVERPRODUCTION_UNSOLD
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-004198,LOC-009,2025-04-01,12,8.5,102.0,EXPIRED_SHELF_LIFE
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-004199,LOC-020,2025-07-04,5,15.0,75.0,CUSTOMER_SEND_BACK
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-004200,LOC-016,2025-12-22,6,16.5,99.0,EXPIRED_SHELF_LIFE
ITEM-111,Traditional Italian Tiramisu,STANDARD,WAS-004201,LOC-005,2025-07-06,4,3.2,12.8,OVERCOOKED_OR_BURNT
ITEM-031,Margherita Sourdough Pizza,POPULAR_LOW_MARGIN,WAS-004202,LOC-015,2025-04-19,3,12.0,36.0,PREPARATION_ERROR
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-004203,LOC-001,2025-08-31,10,8.9,89.0,OVERPRODUCTION_UNSOLD
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-004204,LOC-004,2025-02-12,5,3.4,17.0,OVERPRODUCTION_UNSOLD
