rating_id,order_id,customer_id,item_id,location_id,overall_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,anomaly_tag
RAT-070633,ORD-008409,CUST-21970,ITEM-087,LOC-001,3,3,3,4,"Food was good, though service was a bit slow during the dinner rush.",2025-07-22,STANDARD_NEUTRAL
RAT-070634,ORD-052063,CUST-12368,ITEM-097,LOC-002,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-05-17,STANDARD_POSITIVE
RAT-070635,ORD-046487,CUST-08743,ITEM-092,LOC-011,4,3,3,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-03-24,STANDARD_POSITIVE
RAT-070636,ORD-049756,CUST-48956,ITEM-007,LOC-020,2,3,2,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-08-30,STANDARD_NEGATIVE
RAT-070637,ORD-046509,CUST-04078,ITEM-027,LOC-017,5,4,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-22,STANDARD_POSITIVE
RAT-070638,ORD-044264,CUST-04170,ITEM-119,LOC-016,1,1,1,3,"Advertising says free item, but they required spending $80 first. Ridiculous!",2025-07-05,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070639,ORD-099124,CUST-22765,ITEM-123,LOC-005,5,5,5,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-01-12,STANDARD_POSITIVE
RAT-070640,ORD-014023,CUST-27027,ITEM-062,LOC-019,3,3,4,2,"Food was good, though service was a bit slow during the dinner rush.",2025-05-31,STANDARD_NEUTRAL
RAT-070641,ORD-056750,,ITEM-019,LOC-001,1,1,1,2,The meal was completely cold and order was missing two items!,2025-09-12,CANCELLED_ORDER_COMPLAINT
RAT-070642,ORD-010664,CUST-34666,ITEM-131,LOC-011,1,1,1,2,Misleading promotion! The discount was capped at a tiny fraction of total.,2025-06-30,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070643,ORD-011663,CUST-15566,ITEM-067,LOC-006,1,1,1,1,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-08-30,STANDARD_NEGATIVE
RAT-070644,ORD-080753,CUST-32053,ITEM-141,LOC-006,5,5,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-09-16,STANDARD_POSITIVE
RAT-070645,ORD-068549,CUST-20385,ITEM-121,LOC-018,5,5,4,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-07,STANDARD_POSITIVE
RAT-070646,ORD-097869,CUST-01512,ITEM-124,LOC-001,5,5,4,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-06-29,STANDARD_POSITIVE
RAT-070647,ORD-059971,CUST-21256,ITEM-081,LOC-002,2,1,3,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-04-26,STANDARD_NEGATIVE
RAT-070648,ORD-065721,,ITEM-127,LOC-014,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-05-31,STANDARD_POSITIVE
RAT-070649,ORD-025178,CUST-47301,ITEM-130,LOC-009,4,4,5,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-11-07,STANDARD_POSITIVE
RAT-070650,ORD-017694,CUST-47497,ITEM-016,LOC-013,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-06-05,CANCELLED_ORDER_COMPLAINT
RAT-070651,ORD-099676,CUST-12804,ITEM-130,LOC-002,1,1,1,2,Overpriced and bland. The portions have shrunk noticeably.,2025-12-02,CANCELLED_ORDER_COMPLAINT
RAT-070652,ORD-076495,CUST-47929,ITEM-088,LOC-002,1,1,1,2,Overpriced and bland. The portions have shrunk noticeably.,2025-04-14,CANCELLED_ORDER_COMPLAINT
RAT-070653,ORD-094738,CUST-26649,ITEM-076,LOC-001,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-05-20,STANDARD_POSITIVE
RAT-070654,ORD-017397,CUST-11093,ITEM-123,LOC-012,2,2,1,3,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-06-10,STANDARD_NEGATIVE
RAT-070655,ORD-064244,CUST-10019,ITEM-070,LOC-001,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-06-06,STANDARD_POSITIVE
RAT-070656,ORD-026431,CUST-29246,ITEM-021,LOC-016,5,5,5,4,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-06-21,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-070657,ORD-000007,CUST-17818,ITEM-102,LOC-005,4,4,4,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-01-31,STANDARD_POSITIVE
RAT-070658,ORD-004046,CUST-44662,ITEM-114,LOC-018,2,2,1,2,The meal was completely cold and order was missing two items!,2025-06-27,STANDARD_NEGATIVE
RAT-070659,ORD-067160,CUST-33092,ITEM-141,LOC-004,5,5,4,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-01-12,STANDARD_POSITIVE
RAT-070660,ORD-080371,CUST-49542,ITEM-058,LOC-004,4,3,5,3,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-08-17,STANDARD_POSITIVE
RAT-070661,ORD-008255,CUST-48637,ITEM-121,LOC-013,5,4,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-06-23,STANDARD_POSITIVE
RAT-070662,ORD-057785,CUST-38720,ITEM-050,LOC-013,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-03-14,STANDARD_POSITIVE
RAT-070663,ORD-017752,CUST-41539,ITEM-085,LOC-006,4,5,5,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-05-11,STANDARD_POSITIVE
RAT-070664,ORD-000587,CUST-12794,ITEM-098,LOC-016,3,3,3,4,"Food was good, though service was a bit slow during the dinner rush.",2025-02-07,STANDARD_NEUTRAL
RAT-070665,ORD-080167,CUST-06107,ITEM-032,LOC-014,5,4,5,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-08-01,STANDARD_POSITIVE
RAT-070666,ORD-063147,CUST-25211,ITEM-005,LOC-011,5,4,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-10-17,STANDARD_POSITIVE
RAT-070667,ORD-074984,CUST-27444,ITEM-128,LOC-013,3,4,2,2,"Food was good, though service was a bit slow during the dinner rush.",2025-12-07,STANDARD_NEUTRAL
RAT-070668,ORD-084408,CUST-32431,ITEM-132,LOC-001,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-06-23,STANDARD_POSITIVE
RAT-070669,ORD-043402,CUST-44429,ITEM-147,LOC-007,3,4,3,3,Standard fare for this price point. Fast turnaround for lunch.,2025-01-30,STANDARD_NEUTRAL
RAT-070670,ORD-048888,CUST-25329,ITEM-004,LOC-002,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-04-20,STANDARD_POSITIVE
RAT-070671,ORD-066273,CUST-02506,ITEM-108,LOC-010,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-11-08,CANCELLED_ORDER_COMPLAINT
RAT-070672,ORD-090070,CUST-39907,ITEM-088,LOC-014,2,1,1,1,The meal was completely cold and order was missing two items!,2025-07-04,STANDARD_NEGATIVE
RAT-070673,ORD-090211,CUST-43869,ITEM-141,LOC-002,1,1,1,2,The meal was completely cold and order was missing two items!,2025-09-19,CANCELLED_ORDER_COMPLAINT
RAT-070674,ORD-015219,CUST-12400,ITEM-041,LOC-016,5,4,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-04-18,STANDARD_POSITIVE
RAT-070675,ORD-010652,CUST-42361,ITEM-146,LOC-017,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-13,STANDARD_POSITIVE
RAT-070676,ORD-044260,CUST-13115,ITEM-058,LOC-011,1,1,1,1,Dish tasted stale and unseasoned. Expected much better for the price.,2025-10-01,STANDARD_NEGATIVE
RAT-070677,ORD-016698,CUST-02084,ITEM-146,LOC-005,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-14,STANDARD_POSITIVE
RAT-070678,ORD-059718,CUST-04128,ITEM-084,LOC-013,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-09-24,STANDARD_POSITIVE
RAT-070679,ORD-059130,CUST-18872,ITEM-009,LOC-002,5,4,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-03-23,STANDARD_POSITIVE
RAT-070680,ORD-066969,CUST-07670,ITEM-033,LOC-006,3,4,4,3,"Food was good, though service was a bit slow during the dinner rush.",2025-01-20,STANDARD_NEUTRAL
RAT-070681,ORD-078247,,ITEM-010,LOC-008,4,5,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-12-08,STANDARD_POSITIVE
RAT-070682,ORD-062117,CUST-15473,ITEM-091,LOC-003,5,4,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-03-17,STANDARD_POSITIVE
RAT-070683,ORD-080482,CUST-33013,ITEM-031,LOC-009,5,4,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-09-04,STANDARD_POSITIVE
RAT-070684,ORD-016722,CUST-30866,ITEM-128,LOC-007,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-06-10,STANDARD_NEGATIVE
RAT-070685,ORD-069878,CUST-33016,ITEM-129,LOC-019,1,1,1,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-05-21,CANCELLED_ORDER_COMPLAINT
RAT-070686,ORD-056969,CUST-35688,ITEM-097,LOC-004,4,3,4,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-11-02,STANDARD_POSITIVE
RAT-070687,ORD-069836,CUST-47574,ITEM-104,LOC-012,4,4,4,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-07-07,STANDARD_POSITIVE
RAT-070688,ORD-088969,CUST-18211,ITEM-036,LOC-014,3,3,3,2,"Food was good, though service was a bit slow during the dinner rush.",2025-04-09,STANDARD_NEUTRAL
RAT-070689,ORD-001217,CUST-49956,ITEM-100,LOC-008,2,3,1,3,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-02-12,STANDARD_NEGATIVE
RAT-070690,ORD-044871,CUST-21958,ITEM-013,LOC-011,2,2,2,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-11-09,STANDARD_NEGATIVE
RAT-070691,ORD-019815,CUST-01002,ITEM-120,LOC-007,5,4,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-08-03,STANDARD_POSITIVE
RAT-070692,ORD-087594,CUST-11706,ITEM-021,LOC-002,4,4,4,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-31,STANDARD_POSITIVE
RAT-070693,ORD-074464,CUST-48513,ITEM-104,LOC-016,4,4,4,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-07-15,STANDARD_POSITIVE
RAT-070694,ORD-044286,CUST-42205,ITEM-079,LOC-014,1,1,1,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-07-21,CANCELLED_ORDER_COMPLAINT
RAT-070695,ORD-010524,CUST-48461,ITEM-023,LOC-012,2,3,2,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-06-27,STANDARD_NEGATIVE
RAT-070696,ORD-030308,CUST-20162,ITEM-025,LOC-014,1,1,1,3,Misleading promotion! The discount was capped at a tiny fraction of total.,2025-12-31,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070697,ORD-004669,CUST-04173,ITEM-087,LOC-007,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-09-16,STANDARD_POSITIVE
RAT-070698,ORD-028200,CUST-12186,ITEM-026,LOC-001,5,4,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-11-20,STANDARD_POSITIVE
RAT-070699,ORD-087611,CUST-07771,ITEM-130,LOC-007,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-07-14,STANDARD_POSITIVE
RAT-070700,ORD-095149,CUST-23493,ITEM-144,LOC-006,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-08-03,STANDARD_POSITIVE
RAT-070701,ORD-095455,CUST-40638,ITEM-050,LOC-012,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-10-18,STANDARD_POSITIVE
RAT-070702,ORD-082128,CUST-06920,ITEM-134,LOC-008,4,4,3,3,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-10-24,STANDARD_POSITIVE
RAT-070703,ORD-027047,CUST-18620,ITEM-148,LOC-009,4,5,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-01-20,STANDARD_POSITIVE
RAT-070704,ORD-099498,,ITEM-123,LOC-020,3,3,3,3,"Decent food, average service. Nothing particularly memorable.",2025-08-23,STANDARD_NEUTRAL
RAT-070705,ORD-037003,CUST-05544,ITEM-009,LOC-011,2,1,2,2,Overpriced and bland. The portions have shrunk noticeably.,2025-08-26,STANDARD_NEGATIVE
RAT-070706,ORD-063691,CUST-31052,ITEM-106,LOC-005,4,3,3,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-03-19,STANDARD_POSITIVE
RAT-070707,ORD-050342,CUST-00251,ITEM-061,LOC-001,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-08-15,CANCELLED_ORDER_COMPLAINT
RAT-070708,ORD-099963,CUST-17127,ITEM-059,LOC-010,5,4,5,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-03-19,STANDARD_POSITIVE
RAT-070709,ORD-089484,CUST-07966,ITEM-124,LOC-001,5,5,5,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-31,STANDARD_POSITIVE
RAT-070710,ORD-016810,CUST-48800,ITEM-128,LOC-020,3,2,3,3,Okay experience. Good location but food was slightly under-seasoned.,2025-02-04,STANDARD_NEUTRAL
RAT-070711,ORD-015807,CUST-29971,ITEM-085,LOC-001,5,4,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-03-09,STANDARD_POSITIVE
RAT-070712,ORD-029833,CUST-23537,ITEM-142,LOC-009,1,2,1,2,Coupon refused at checkout even though the email said valid all month.,2025-04-27,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070713,ORD-005030,CUST-34807,ITEM-131,LOC-002,4,3,4,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-03-02,STANDARD_POSITIVE
RAT-070714,ORD-005065,CUST-36260,ITEM-014,LOC-004,5,4,4,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-10-11,STANDARD_POSITIVE
RAT-070715,ORD-021242,CUST-26975,ITEM-068,LOC-014,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-06-15,CANCELLED_ORDER_COMPLAINT
RAT-070716,ORD-098873,CUST-27737,ITEM-099,LOC-006,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-08-03,CANCELLED_ORDER_COMPLAINT
RAT-070717,ORD-049383,CUST-28898,ITEM-138,LOC-016,1,2,1,1,Horrible experience from start to finish. Zero stars if I could.,2025-05-16,STANDARD_NEGATIVE
RAT-070718,ORD-033763,CUST-00154,ITEM-137,LOC-002,2,1,3,3,Horrible experience from start to finish. Zero stars if I could.,2025-06-25,STANDARD_NEGATIVE
RAT-070719,ORD-096542,CUST-49102,ITEM-017,LOC-017,3,3,3,3,"Decent food, average service. Nothing particularly memorable.",2025-10-05,STANDARD_NEUTRAL
RAT-070720,ORD-069576,,ITEM-095,LOC-004,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-10-21,STANDARD_POSITIVE
RAT-070721,ORD-038688,CUST-14104,ITEM-127,LOC-008,1,1,1,1,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-08-13,STANDARD_NEGATIVE
RAT-070722,ORD-058134,CUST-13731,ITEM-014,LOC-001,4,4,3,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-02,STANDARD_POSITIVE
RAT-070723,ORD-062856,CUST-39863,ITEM-077,LOC-019,5,5,5,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-09-20,STANDARD_POSITIVE
RAT-070724,ORD-063341,CUST-29012,ITEM-146,LOC-003,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-03-29,STANDARD_POSITIVE
RAT-070725,ORD-051778,,ITEM-088,LOC-018,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-11-06,CANCELLED_ORDER_COMPLAINT
RAT-070726,ORD-058381,CUST-29675,ITEM-041,LOC-016,1,1,1,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-02-27,CANCELLED_ORDER_COMPLAINT
RAT-070727,ORD-097916,CUST-24860,ITEM-067,LOC-010,4,4,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-12-10,STANDARD_POSITIVE
RAT-070728,ORD-083533,CUST-26479,ITEM-024,LOC-004,4,4,4,3,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-09-29,STANDARD_POSITIVE
RAT-070729,ORD-063512,CUST-32363,ITEM-137,LOC-011,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-06-09,STANDARD_POSITIVE
RAT-070730,ORD-072739,CUST-46509,ITEM-084,LOC-006,4,4,5,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-11-09,STANDARD_POSITIVE
RAT-070731,ORD-079822,CUST-00163,ITEM-044,LOC-015,5,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-07,STANDARD_POSITIVE
RAT-070732,ORD-006042,CUST-10141,ITEM-077,LOC-020,5,4,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-03-05,STANDARD_POSITIVE
RAT-070733,ORD-033354,CUST-01140,ITEM-071,LOC-005,4,4,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-02-05,STANDARD_POSITIVE
RAT-070734,ORD-054758,CUST-36493,ITEM-084,LOC-004,5,4,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-07-07,STANDARD_POSITIVE
RAT-070735,ORD-000422,CUST-01427,ITEM-025,LOC-005,5,4,4,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-11-03,STANDARD_POSITIVE
RAT-070736,ORD-042274,CUST-48948,ITEM-102,LOC-005,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-12-08,STANDARD_POSITIVE
RAT-070737,ORD-083234,CUST-05135,ITEM-120,LOC-008,4,4,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-01-13,STANDARD_POSITIVE
RAT-070738,ORD-062483,CUST-03195,ITEM-108,LOC-017,5,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-11-05,STANDARD_POSITIVE
RAT-070739,ORD-020227,CUST-32829,ITEM-145,LOC-019,5,5,4,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-04-15,STANDARD_POSITIVE
RAT-070740,ORD-013940,CUST-25318,ITEM-114,LOC-008,4,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-11-21,STANDARD_POSITIVE
RAT-070741,ORD-040228,CUST-38323,ITEM-136,LOC-001,1,2,1,3,Misleading promotion! The discount was capped at a tiny fraction of total.,2025-03-10,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-070742,ORD-022906,CUST-01943,ITEM-088,LOC-006,5,4,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-09,STANDARD_POSITIVE
RAT-070743,ORD-066714,CUST-20279,ITEM-038,LOC-011,3,4,3,3,Okay experience. Good location but food was slightly under-seasoned.,2025-01-14,STANDARD_NEUTRAL
RAT-070744,ORD-075467,,ITEM-109,LOC-013,1,1,1,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-06-04,CANCELLED_ORDER_COMPLAINT
RAT-070745,ORD-034435,CUST-06946,ITEM-040,LOC-001,4,4,4,3,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-07-19,STANDARD_POSITIVE
RAT-070746,ORD-097033,CUST-49920,ITEM-042,LOC-010,5,5,5,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-08-06,STANDARD_POSITIVE
RAT-070747,ORD-006958,CUST-37123,ITEM-053,LOC-001,4,4,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-09-18,STANDARD_POSITIVE
RAT-070748,ORD-063426,CUST-37327,ITEM-141,LOC-013,3,3,3,3,"Food was good, though service was a bit slow during the dinner rush.",2025-07-28,STANDARD_NEUTRAL
RAT-070749,ORD-008707,CUST-00454,ITEM-095,LOC-006,3,3,4,3,"Decent food, average service. Nothing particularly memorable.",2025-10-13,STANDARD_NEUTRAL
RAT-070750,ORD-036098,CUST-29215,ITEM-070,LOC-004,4,5,3,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-07,STANDARD_POSITIVE
RAT-070751,ORD-070998,,ITEM-014,LOC-008,3,3,3,3,Portions were generous but flavors were fairly standard.,2025-07-16,STANDARD_NEUTRAL
RAT-070752,ORD-070134,CUST-32223,ITEM-098,LOC-008,4,4,4,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-06-24,STANDARD_POSITIVE
RAT-070753,ORD-061857,CUST-38907,ITEM-019,LOC-010,5,5,4,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-02-22,STANDARD_POSITIVE
RAT-070754,ORD-061540,CUST-07736,ITEM-098,LOC-004,5,5,4,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-11-01,STANDARD_POSITIVE
RAT-070755,ORD-025994,CUST-07734,ITEM-048,LOC-014,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-11-13,CANCELLED_ORDER_COMPLAINT
RAT-070756,ORD-054127,CUST-28862,ITEM-139,LOC-002,2,3,2,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-09-07,STANDARD_NEGATIVE
RAT-070757,ORD-054325,CUST-39587,ITEM-092,LOC-020,5,5,4,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-08,STANDARD_POSITIVE
RAT-070758,ORD-088492,CUST-31615,ITEM-033,LOC-017,2,2,2,2,The meal was completely cold and order was missing two items!,2025-02-22,STANDARD_NEGATIVE
RAT-070759,ORD-051167,CUST-22222,ITEM-107,LOC-005,4,5,4,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-12-27,STANDARD_POSITIVE
RAT-070760,ORD-013907,CUST-06163,ITEM-023,LOC-005,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-12-09,STANDARD_POSITIVE
